Total Time; Client Success; Client Error; Resilience Module Success; Resilience Module Error;
00h:00m:52s:687ms; 0; 10; 0; 60
00h:00m:51s:858ms; 0; 10; 0; 60
00h:00m:49s:655ms; 0; 10; 0; 60
00h:00m:52s:211ms; 0; 10; 0; 60
00h:00m:53s:354ms; 0; 10; 0; 60
00h:00m:49s:943ms; 0; 10; 0; 60
00h:00m:46s:280ms; 0; 10; 0; 60
00h:00m:45s:696ms; 0; 10; 0; 60
00h:00m:45s:556ms; 0; 10; 0; 60
00h:00m:45s:629ms; 0; 10; 0; 60
